object_id,student_id,subject,year,score,is_suspicious,anomaly_type
65,65_21,Обществознание,2026,51,0,normal
65,65_22,Обществознание,2026,57,0,normal
65,65_23,Обществознание,2026,63,0,normal
65,65_24,Обществознание,2026,26,0,normal
65,65_25,Обществознание,2026,48,0,normal
66,66_1,Русский язык,2026,43,0,normal
66,66_2,Русский язык,2026,64,0,normal
66,66_3,Русский язык,2026,73,0,normal
66,66_4,Русский язык,2026,89,0,normal
66,66_5,Русский язык,2026,77,0,normal
66,66_6,Русский язык,2026,53,0,normal
66,66_7,Русский язык,2026,41,0,normal
66,66_8,Русский язык,2026,60,0,normal
66,66_9,Русский язык,2026,52,0,normal
66,66_10,Русский язык,2026,37,0,normal
66,66_11,Русский язык,2026,64,0,normal
66,66_12,Русский язык,2026,64,0,normal
66,66_13,Русский язык,2026,87,0,normal
66,66_14,Русский язык,2026,55,0,normal
66,66_15,Русский язык,2026,64,0,normal
66,66_16,Русский язык,2026,50,0,normal
66,66_17,Русский язык,2026,73,0,normal
66,66_18,Русский язык,2026,58,0,normal
66,66_19,Русский язык,2026,43,0,normal
66,66_20,Русский язык,2026,60,0,normal
66,66_21,Русский язык,2026,66,0,normal
66,66_22,Русский язык,2026,64,0,normal
66,66_23,Русский язык,2026,76,0,normal
66,66_24,Русский язык,2026,38,0,normal
66,66_25,Русский язык,2026,47,0,normal
66,66_26,Русский язык,2026,70,0,normal
66,66_27,Русский язык,2026,49,0,normal
66,66_28,Русский язык,2026,64,0,normal
66,66_29,Русский язык,2026,24,0,normal
67,67_1,Русский язык,2026,82,1,high_scores
67,67_2,Русский язык,2026,84,1,high_scores
67,67_3,Русский язык,2026,86,1,high_scores
67,67_4,Русский язык,2026,87,1,high_scores
67,67_5,Русский язык,2026,86,1,high_scores
67,67_6,Русский язык,2026,83,1,high_scores
67,67_7,Русский язык,2026,81,1,high_scores
67,67_8,Русский язык,2026,81,1,high_scores
67,67_9,Русский язык,2026,81,1,high_scores
67,67_10,Русский язык,2026,90,1,high_scores
67,67_11,Русский язык,2026,86,1,high_scores
67,67_12,Русский язык,2026,61,1,high_scores
67,67_13,Русский язык,2026,87,1,high_scores
67,67_14,Русский язык,2026,83,1,high_scores
67,67_15,Русский язык,2026,82,1,high_scores
67,67_16,Русский язык,2026,79,1,high_scores
67,67_17,Русский язык,2026,90,1,high_scores
67,67_18,Русский язык,2026,89,1,high_scores
67,67_19,Русский язык,2026,77,1,high_scores
67,67_20,Русский язык,2026,85,1,high_scores
67,67_21,Русский язык,2026,75,1,high_scores
67,67_22,Русский язык,2026,72,1,high_scores
67,67_23,Русский язык,2026,78,1,high_scores
67,67_24,Русский язык,2026,88,1,high_scores
67,67_25,Русский язык,2026,89,1,high_scores
67,67_26,Русский язык,2026,86,1,high_scores
67,67_27,Русский язык,2026,87,1,high_scores
67,67_28,Русский язык,2026,86,1,high_scores
67,67_29,Русский язык,2026,78,1,high_scores
67,67_30,Русский язык,2026,85,1,high_scores
67,67_31,Русский язык,2026,88,1,high_scores
67,67_32,Русский язык,2026,87,1,high_scores
67,67_33,Русский язык,2026,90,1,high_scores
68,68_1,Обществознание,2026,60,0,normal
68,68_2,Обществознание,2026,50,0,normal
68,68_3,Обществознание,2026,44,0,normal
68,68_4,Обществознание,2026,45,0,normal
68,68_5,Обществознание,2026,51,0,normal
68,68_6,Обществознание,2026,43,0,normal
68,68_7,Обществознание,2026,49,0,normal
68,68_8,Обществознание,2026,31,0,normal
68,68_9,Обществознание,2026,55,0,normal
68,68_10,Обществознание,2026,52,0,normal
68,68_11,Обществознание,2026,43,0,normal
68,68_12,Обществознание,2026,60,0,normal
68,68_13,Обществознание,2026,63,0,normal
68,68_14,Обществознание,2026,34,0,normal
68,68_15,Обществознание,2026,44,0,normal
68,68_16,Обществознание,2026,43,0,normal
68,68_17,Обществознание,2026,41,0,normal
68,68_18,Обществознание,2026,62,0,normal
69,69_1,Математика,2026,81,1,high_scores
69,69_2,Математика,2026,83,1,high_scores
69,69_3,Математика,2026,82,1,high_scores
69,69_4,Математика,2026,70,1,high_scores
69,69_5,Математика,2026,90,1,high_scores
69,69_6,Математика,2026,76,1,high_scores
69,69_7,Математика,2026,84,1,high_scores
69,69_8,Математика,2026,82,1,high_scores
69,69_9,Математика,2026,89,1,high_scores
69,69_10,Математика,2026,97,1,high_scores
69,69_11,Математика,2026,73,1,high_scores
69,69_12,Математика,2026,77,1,high_scores
69,69_13,Математика,2026,83,1,high_scores
69,69_14,Математика,2026,74,1,high_scores
69,69_15,Математика,2026,87,1,high_scores
69,69_16,Математика,2026,88,1,high_scores
69,69_17,Математика,2026,86,1,high_scores
69,69_18,Математика,2026,84,1,high_scores
69,69_19,Математика,2026,92,1,high_scores
69,69_20,Математика,2026,74,1,high_scores
69,69_21,Математика,2026,82,1,high_scores
70,70_1,Русский язык,2026,62,0,normal
70,70_2,Русский язык,2026,65,0,normal
70,70_3,Русский язык,2026,45,0,normal
70,70_4,Русский язык,2026,32,0,normal
70,70_5,Русский язык,2026,64,0,normal
70,70_6,Русский язык,2026,67,0,normal
70,70_7,Русский язык,2026,67,0,normal
70,70_8,Русский язык,2026,57,0,normal
70,70_9,Русский язык,2026,40,0,normal
70,70_10,Русский язык,2026,89,0,normal
70,70_11,Русский язык,2026,61,0,normal
70,70_12,Русский язык,2026,52,0,normal
70,70_13,Русский язык,2026,52,0,normal
70,70_14,Русский язык,2026,56,0,normal
70,70_15,Русский язык,2026,69,0,normal
70,70_16,Русский язык,2026,57,0,normal
70,70_17,Русский язык,2026,66,0,normal
70,70_18,Русский язык,2026,56,0,normal
70,70_19,Русский язык,2026,52,0,normal
70,70_20,Русский язык,2026,63,0,normal
70,70_21,Русский язык,2026,63,0,normal
70,70_22,Русский язык,2026,52,0,normal
71,71_1,Математика,2026,41,0,normal
71,71_2,Математика,2026,56,0,normal
71,71_3,Математика,2026,58,0,normal
71,71_4,Математика,2026,47,0,normal
71,71_5,Математика,2026,44,0,normal
71,71_6,Математика,2026,41,0,normal
71,71_7,Математика,2026,56,0,normal
71,71_8,Математика,2026,41,0,normal
71,71_9,Математика,2026,78,0,normal
71,71_10,Математика,2026,46,0,normal
71,71_11,Математика,2026,22,0,normal
71,71_12,Математика,2026,51,0,normal
71,71_13,Математика,2026,50,0,normal
71,71_14,Математика,2026,64,0,normal
71,71_15,Математика,2026,55,0,normal
71,71_16,Математика,2026,41,0,normal
71,71_17,Математика,2026,48,0,normal
71,71_18,Математика,2026,55,0,normal
71,71_19,Математика,2026,25,0,normal
71,71_20,Математика,2026,67,0,normal
71,71_21,Математика,2026,41,0,normal
71,71_22,Математика,2026,68,0,normal
71,71_23,Математика,2026,56,0,normal
71,71_24,Математика,2026,59,0,normal
71,71_25,Математика,2026,65,0,normal
71,71_26,Математика,2026,58,0,normal
71,71_27,Математика,2026,59,0,normal
71,71_28,Математика,2026,49,0,normal
71,71_29,Математика,2026,56,0,normal
71,71_30,Математика,2026,44,0,normal
71,71_31,Математика,2026,47,0,normal
71,71_32,Математика,2026,75,0,normal
71,71_33,Математика,2026,41,0,normal
72,72_1,Обществознание,2026,73,0,normal
72,72_2,Обществознание,2026,58,0,normal
72,72_3,Обществознание,2026,72,0,normal
72,72_4,Обществознание,2026,56,0,normal
72,72_5,Обществознание,2026,81,0,normal
72,72_6,Обществознание,2026,73,0,normal
72,72_7,Обществознание,2026,72,0,normal
72,72_8,Обществознание,2026,79,0,normal
72,72_9,Обществознание,2026,67,0,normal
72,72_10,Обществознание,2026,83,0,normal
72,72_11,Обществознание,2026,58,0,normal
72,72_12,Обществознание,2026,90,0,normal
72,72_13,Обществознание,2026,63,0,normal
72,72_14,Обществознание,2026,48,0,normal
72,72_15,Обществознание,2026,66,0,normal
72,72_16,Обществознание,2026,65,0,normal
72,72_17,Обществознание,2026,66,0,normal
72,72_18,Обществознание,2026,74,0,normal
72,72_19,Обществознание,2026,85,0,normal
72,72_20,Обществознание,2026,68,0,normal
72,72_21,Обществознание,2026,61,0,normal
72,72_22,Обществознание,2026,55,0,normal
72,72_23,Обществознание,2026,64,0,normal
72,72_24,Обществознание,2026,45,0,normal
72,72_25,Обществознание,2026,61,0,normal
73,73_1,Обществознание,2026,60,0,normal
73,73_2,Обществознание,2026,59,0,normal
73,73_3,Обществознание,2026,61,0,normal
73,73_4,Обществознание,2026,61,0,normal
73,73_5,Обществознание,2026,56,0,normal
73,73_6,Обществознание,2026,74,0,normal
73,73_7,Обществознание,2026,42,0,normal
73,73_8,Обществознание,2026,50,0,normal
73,73_9,Обществознание,2026,58,0,normal
73,73_10,Обществознание,2026,41,0,normal
73,73_11,Обществознание,2026,57,0,normal
73,73_12,Обществознание,2026,76,0,normal
73,73_13,Обществознание,2026,59,0,normal
73,73_14,Обществознание,2026,61,0,normal
73,73_15,Обществознание,2026,45,0,normal
74,74_1,Обществознание,2026,57,0,normal
74,74_2,Обществознание,2026,51,0,normal
74,74_3,Обществознание,2026,69,0,normal
74,74_4,Обществознание,2026,72,0,normal
74,74_5,Обществознание,2026,81,0,normal
74,74_6,Обществознание,2026,87,0,normal
74,74_7,Обществознание,2026,52,0,normal
74,74_8,Обществознание,2026,55,0,normal
74,74_9,Обществознание,2026,49,0,normal
74,74_10,Обществознание,2026,62,0,normal
74,74_11,Обществознание,2026,72,0,normal
74,74_12,Обществознание,2026,79,0,normal
74,74_13,Обществознание,2026,65,0,normal
74,74_14,Обществознание,2026,61,0,normal
74,74_15,Обществознание,2026,68,0,normal
74,74_16,Обществознание,2026,54,0,normal
74,74_17,Обществознание,2026,94,0,normal
74,74_18,Обществознание,2026,44,0,normal
74,74_19,Обществознание,2026,68,0,normal
74,74_20,Обществознание,2026,93,0,normal
74,74_21,Обществознание,2026,66,0,normal
74,74_22,Обществознание,2026,63,0,normal
74,74_23,Обществознание,2026,61,0,normal
74,74_24,Обществознание,2026,63,0,normal
74,74_25,Обществознание,2026,84,0,normal
74,74_26,Обществознание,2026,36,0,normal
75,75_1,Русский язык,2026,93,1,mixed
75,75_2,Русский язык,2026,87,1,mixed
75,75_3,Русский язык,2026,87,1,mixed
75,75_4,Русский язык,2026,85,1,mixed
75,75_5,Русский язык,2026,87,1,mixed
75,75_6,Русский язык,2026,83,1,mixed
75,75_7,Русский язык,2026,77,1,mixed
75,75_8,Русский язык,2026,81,1,mixed
75,75_9,Русский язык,2026,61,1,mixed
75,75_10,Русский язык,2026,61,1,mixed
75,75_11,Русский язык,2026,61,1,mixed
75,75_12,Русский язык,2026,62,1,mixed
75,75_13,Русский язык,2026,60,1,mixed
75,75_14,Русский язык,2026,61,1,mixed
75,75_15,Русский язык,2026,62,1,mixed
75,75_16,Русский язык,2026,61,1,mixed
75,75_17,Русский язык,2026,59,1,mixed
76,76_1,Обществознание,2026,66,0,normal
76,76_2,Обществознание,2026,76,0,normal
76,76_3,Обществознание,2026,68,0,normal
76,76_4,Обществознание,2026,69,0,normal
76,76_5,Обществознание,2026,74,0,normal
76,76_6,Обществознание,2026,33,0,normal
76,76_7,Обществознание,2026,55,0,normal
76,76_8,Обществознание,2026,68,0,normal
76,76_9,Обществознание,2026,80,0,normal
76,76_10,Обществознание,2026,62,0,normal
76,76_11,Обществознание,2026,50,0,normal
76,76_12,Обществознание,2026,50,0,normal
76,76_13,Обществознание,2026,73,0,normal
76,76_14,Обществознание,2026,59,0,normal
76,76_15,Обществознание,2026,61,0,normal
76,76_16,Обществознание,2026,70,0,normal
76,76_17,Обществознание,2026,22,0,normal
76,76_18,Обществознание,2026,88,0,normal
77,77_1,Математика,2026,60,0,normal
77,77_2,Математика,2026,35,0,normal
77,77_3,Математика,2026,31,0,normal
77,77_4,Математика,2026,69,0,normal
77,77_5,Математика,2026,43,0,normal
77,77_6,Математика,2026,60,0,normal
77,77_7,Математика,2026,39,0,normal
77,77_8,Математика,2026,59,0,normal
77,77_9,Математика,2026,70,0,normal
77,77_10,Математика,2026,46,0,normal
77,77_11,Математика,2026,30,0,normal
77,77_12,Математика,2026,70,0,normal
77,77_13,Математика,2026,62,0,normal
77,77_14,Математика,2026,46,0,normal
77,77_15,Математика,2026,49,0,normal
77,77_16,Математика,2026,39,0,normal
77,77_17,Математика,2026,67,0,normal
78,78_1,Обществознание,2026,50,0,normal
78,78_2,Обществознание,2026,62,0,normal
78,78_3,Обществознание,2026,39,0,normal
78,78_4,Обществознание,2026,56,0,normal
78,78_5,Обществознание,2026,52,0,normal
78,78_6,Обществознание,2026,41,0,normal
78,78_7,Обществознание,2026,46,0,normal
78,78_8,Обществознание,2026,54,0,normal
78,78_9,Обществознание,2026,65,0,normal
78,78_10,Обществознание,2026,49,0,normal
78,78_11,Обществознание,2026,67,0,normal
78,78_12,Обществознание,2026,56,0,normal
78,78_13,Обществознание,2026,68,0,normal
78,78_14,Обществознание,2026,49,0,normal
78,78_15,Обществознание,2026,55,0,normal
78,78_16,Обществознание,2026,59,0,normal
78,78_17,Обществознание,2026,53,0,normal
78,78_18,Обществознание,2026,64,0,normal
78,78_19,Обществознание,2026,34,0,normal
78,78_20,Обществознание,2026,79,0,normal
78,78_21,Обществознание,2026,64,0,normal
78,78_22,Обществознание,2026,53,0,normal
78,78_23,Обществознание,2026,50,0,normal
78,78_24,Обществознание,2026,47,0,normal
79,79_1,Русский язык,2026,70,0,normal
79,79_2,Русский язык,2026,77,0,normal
79,79_3,Русский язык,2026,48,0,normal
79,79_4,Русский язык,2026,46,0,normal
79,79_5,Русский язык,2026,87,0,normal
79,79_6,Русский язык,2026,69,0,normal
79,79_7,Русский язык,2026,81,0,normal
79,79_8,Русский язык,2026,49,0,normal
79,79_9,Русский язык,2026,48,0,normal
79,79_10,Русский язык,2026,56,0,normal
79,79_11,Русский язык,2026,49,0,normal
79,79_12,Русский язык,2026,71,0,normal
79,79_13,Русский язык,2026,50,0,normal
79,79_14,Русский язык,2026,44,0,normal
79,79_15,Русский язык,2026,63,0,normal
79,79_16,Русский язык,2026,43,0,normal
79,79_17,Русский язык,2026,35,0,normal
79,79_18,Русский язык,2026,63,0,normal
79,79_19,Русский язык,2026,36,0,normal
79,79_20,Русский язык,2026,72,0,normal
79,79_21,Русский язык,2026,41,0,normal
80,80_1,Обществознание,2026,92,1,high_scores
80,80_2,Обществознание,2026,84,1,high_scores
80,80_3,Обществознание,2026,76,1,high_scores
80,80_4,Обществознание,2026,86,1,high_scores
80,80_5,Обществознание,2026,82,1,high_scores
80,80_6,Обществознание,2026,85,1,high_scores
80,80_7,Обществознание,2026,80,1,high_scores
80,80_8,Обществознание,2026,79,1,high_scores
80,80_9,Обществознание,2026,79,1,high_scores
80,80_10,Обществознание,2026,89,1,high_scores
80,80_11,Обществознание,2026,79,1,high_scores
80,80_12,Обществознание,2026,79,1,high_scores
80,80_13,Обществознание,2026,75,1,high_scores
80,80_14,Обществознание,2026,85,1,high_scores
80,80_15,Обществознание,2026,84,1,high_scores
80,80_16,Обществознание,2026,79,1,high_scores
80,80_17,Обществознание,2026,77,1,high_scores
80,80_18,Обществознание,2026,95,1,high_scores
80,80_19,Обществознание,2026,69,1,high_scores
80,80_20,Обществознание,2026,85,1,high_scores
80,80_21,Обществознание,2026,91,1,high_scores
80,80_22,Обществознание,2026,58,1,high_scores
80,80_23,Обществознание,2026,88,1,high_scores
80,80_24,Обществознание,2026,80,1,high_scores
80,80_25,Обществознание,2026,84,1,high_scores
80,80_26,Обществознание,2026,80,1,high_scores
80,80_27,Обществознание,2026,90,1,high_scores
80,80_28,Обществознание,2026,85,1,high_scores
80,80_29,Обществознание,2026,83,1,high_scores
80,80_30,Обществознание,2026,76,1,high_scores
80,80_31,Обществознание,2026,95,1,high_scores
81,81_1,Математика,2026,61,0,normal
81,81_2,Математика,2026,50,0,normal
81,81_3,Математика,2026,60,0,normal
81,81_4,Математика,2026,63,0,normal
81,81_5,Математика,2026,63,0,normal
81,81_6,Математика,2026,71,0,normal
81,81_7,Математика,2026,76,0,normal
81,81_8,Математика,2026,71,0,normal
81,81_9,Математика,2026,55,0,normal
81,81_10,Математика,2026,53,0,normal
81,81_11,Математика,2026,61,0,normal
81,81_12,Математика,2026,65,0,normal
81,81_13,Математика,2026,59,0,normal
81,81_14,Математика,2026,47,0,normal
81,81_15,Математика,2026,68,0,normal
82,82_1,Математика,2026,70,0,normal
82,82_2,Математика,2026,42,0,normal
82,82_3,Математика,2026,70,0,normal
82,82_4,Математика,2026,48,0,normal
82,82_5,Математика,2026,50,0,normal
82,82_6,Математика,2026,56,0,normal
82,82_7,Математика,2026,50,0,normal
82,82_8,Математика,2026,67,0,normal
82,82_9,Математика,2026,76,0,normal
82,82_10,Математика,2026,51,0,normal
82,82_11,Математика,2026,53,0,normal
82,82_12,Математика,2026,56,0,normal
82,82_13,Математика,2026,63,0,normal
82,82_14,Математика,2026,56,0,normal
82,82_15,Математика,2026,71,0,normal
82,82_16,Математика,2026,69,0,normal
82,82_17,Математика,2026,45,0,normal
82,82_18,Математика,2026,62,0,normal
82,82_19,Математика,2026,73,0,normal
82,82_20,Математика,2026,52,0,normal
82,82_21,Математика,2026,54,0,normal
82,82_22,Математика,2026,52,0,normal
83,83_1,Обществознание,2026,63,0,normal
83,83_2,Обществознание,2026,75,0,normal
83,83_3,Обществознание,2026,87,0,normal
83,83_4,Обществознание,2026,69,0,normal
83,83_5,Обществознание,2026,69,0,normal
83,83_6,Обществознание,2026,89,0,normal
83,83_7,Обществознание,2026,65,0,normal
83,83_8,Обществознание,2026,60,0,normal
83,83_9,Обществознание,2026,67,0,normal
83,83_10,Обществознание,2026,69,0,normal
83,83_11,Обществознание,2026,60,0,normal
83,83_12,Обществознание,2026,73,0,normal
83,83_13,Обществознание,2026,83,0,normal
83,83_14,Обществознание,2026,64,0,normal
83,83_15,Обществознание,2026,75,0,normal
83,83_16,Обществознание,2026,78,0,normal
83,83_17,Обществознание,2026,74,0,normal
83,83_18,Обществознание,2026,76,0,normal
83,83_19,Обществознание,2026,76,0,normal
83,83_20,Обществознание,2026,68,0,normal
83,83_21,Обществознание,2026,87,0,normal
83,83_22,Обществознание,2026,85,0,normal
83,83_23,Обществознание,2026,85,0,normal
83,83_24,Обществознание,2026,83,0,normal
83,83_25,Обществознание,2026,61,0,normal
83,83_26,Обществознание,2026,82,0,normal
83,83_27,Обществознание,2026,80,0,normal
83,83_28,Обществознание,2026,61,0,normal
83,83_29,Обществознание,2026,73,0,normal
83,83_30,Обществознание,2026,77,0,normal
83,83_31,Обществознание,2026,89,0,normal
83,83_32,Обществознание,2026,81,0,normal
84,84_1,Математика,2026,70,0,normal
84,84_2,Математика,2026,64,0,normal
84,84_3,Математика,2026,76,0,normal
84,84_4,Математика,2026,61,0,normal
84,84_5,Математика,2026,70,0,normal
84,84_6,Математика,2026,55,0,normal
84,84_7,Математика,2026,64,0,normal
84,84_8,Математика,2026,63,0,normal
84,84_9,Математика,2026,67,0,normal
84,84_10,Математика,2026,61,0,normal
84,84_11,Математика,2026,63,0,normal
84,84_12,Математика,2026,73,0,normal
84,84_13,Математика,2026,60,0,normal
84,84_14,Математика,2026,49,0,normal
84,84_15,Математика,2026,82,0,normal
84,84_16,Математика,2026,78,0,normal
84,84_17,Математика,2026,52,0,normal
84,84_18,Математика,2026,71,0,normal
84,84_19,Математика,2026,60,0,normal
84,84_20,Математика,2026,67,0,normal
84,84_21,Математика,2026,67,0,normal
84,84_22,Математика,2026,62,0,normal
84,84_23,Математика,2026,57,0,normal
84,84_24,Математика,2026,58,0,normal
84,84_25,Математика,2026,56,0,normal
84,84_26,Математика,2026,56,0,normal
84,84_27,Математика,2026,64,0,normal
85,85_1,Русский язык,2026,61,0,normal
85,85_2,Русский язык,2026,71,0,normal
85,85_3,Русский язык,2026,71,0,normal
85,85_4,Русский язык,2026,67,0,normal
85,85_5,Русский язык,2026,73,0,normal
85,85_6,Русский язык,2026,71,0,normal
85,85_7,Русский язык,2026,56,0,normal
85,85_8,Русский язык,2026,74,0,normal
85,85_9,Русский язык,2026,74,0,normal
85,85_10,Русский язык,2026,60,0,normal
85,85_11,Русский язык,2026,67,0,normal
85,85_12,Русский язык,2026,73,0,normal
85,85_13,Русский язык,2026,65,0,normal
85,85_14,Русский язык,2026,76,0,normal
85,85_15,Русский язык,2026,87,0,normal
85,85_16,Русский язык,2026,60,0,normal
85,85_17,Русский язык,2026,55,0,normal
86,86_1,Математика,2026,73,0,normal
86,86_2,Математика,2026,79,0,normal
86,86_3,Математика,2026,70,0,normal
86,86_4,Математика,2026,84,0,normal
86,86_5,Математика,2026,57,0,normal
86,86_6,Математика,2026,71,0,normal
86,86_7,Математика,2026,65,0,normal
86,86_8,Математика,2026,85,0,normal
86,86_9,Математика,2026,86,0,normal
86,86_10,Математика,2026,70,0,normal
86,86_11,Математика,2026,56,0,normal
86,86_12,Математика,2026,74,0,normal
86,86_13,Математика,2026,52,0,normal
86,86_14,Математика,2026,87,0,normal
86,86_15,Математика,2026,65,0,normal
86,86_16,Математика,2026,69,0,normal
86,86_17,Математика,2026,62,0,normal
86,86_18,Математика,2026,60,0,normal
86,86_19,Математика,2026,78,0,normal
87,87_1,Математика,2026,53,0,normal
87,87_2,Математика,2026,56,0,normal
87,87_3,Математика,2026,57,0,normal
87,87_4,Математика,2026,46,0,normal
87,87_5,Математика,2026,59,0,normal
87,87_6,Математика,2026,42,0,normal
87,87_7,Математика,2026,41,0,normal
87,87_8,Математика,2026,56,0,normal
87,87_9,Математика,2026,34,0,normal
87,87_10,Математика,2026,28,0,normal
87,87_11,Математика,2026,61,0,normal
87,87_12,Математика,2026,68,0,normal
87,87_13,Математика,2026,49,0,normal
87,87_14,Математика,2026,46,0,normal
87,87_15,Математика,2026,67,0,normal
87,87_16,Математика,2026,40,0,normal
87,87_17,Математика,2026,37,0,normal
87,87_18,Математика,2026,64,0,normal
87,87_19,Математика,2026,55,0,normal
87,87_20,Математика,2026,68,0,normal
87,87_21,Математика,2026,28,0,normal
87,87_22,Математика,2026,37,0,normal
87,87_23,Математика,2026,55,0,normal
87,87_24,Математика,2026,60,0,normal
87,87_25,Математика,2026,65,0,normal
87,87_26,Математика,2026,57,0,normal
87,87_27,Математика,2026,57,0,normal
87,87_28,Математика,2026,50,0,normal
87,87_29,Математика,2026,75,0,normal
87,87_30,Математика,2026,41,0,normal
87,87_31,Математика,2026,59,0,normal
87,87_32,Математика,2026,42,0,normal
87,87_33,Математика,2026,61,0,normal
87,87_34,Математика,2026,42,0,normal
87,87_35,Математика,2026,64,0,normal
88,88_1,Математика,2026,89,1,high_scores
88,88_2,Математика,2026,88,1,high_scores
88,88_3,Математика,2026,73,1,high_scores
88,88_4,Математика,2026,82,1,high_scores
88,88_5,Математика,2026,77,1,high_scores
88,88_6,Математика,2026,73,1,high_scores
88,88_7,Математика,2026,80,1,high_scores
88,88_8,Математика,2026,80,1,high_scores
88,88_9,Математика,2026,99,1,high_scores
88,88_10,Математика,2026,85,1,high_scores
88,88_11,Математика,2026,72,1,high_scores
88,88_12,Математика,2026,78,1,high_scores
88,88_13,Математика,2026,89,1,high_scores
88,88_14,Математика,2026,97,1,high_scores
88,88_15,Математика,2026,71,1,high_scores
88,88_16,Математика,2026,69,1,high_scores
88,88_17,Математика,2026,95,1,high_scores
88,88_18,Математика,2026,85,1,high_scores
88,88_19,Математика,2026,76,1,high_scores
88,88_20,Математика,2026,86,1,high_scores
88,88_21,Математика,2026,64,1,high_scores
88,88_22,Математика,2026,82,1,high_scores
88,88_23,Математика,2026,84,1,high_scores
88,88_24,Математика,2026,88,1,high_scores
88,88_25,Математика,2026,75,1,high_scores
88,88_26,Математика,2026,83,1,high_scores
88,88_27,Математика,2026,76,1,high_scores
89,89_1,Русский язык,2026,56,0,normal
89,89_2,Русский язык,2026,67,0,normal
89,89_3,Русский язык,2026,62,0,normal
89,89_4,Русский язык,2026,67,0,normal
89,89_5,Русский язык,2026,57,0,normal
89,89_6,Русский язык,2026,41,0,normal
89,89_7,Русский язык,2026,76,0,normal
89,89_8,Русский язык,2026,49,0,normal
89,89_9,Русский язык,2026,58,0,normal
89,89_10,Русский язык,2026,61,0,normal
89,89_11,Русский язык,2026,58,0,normal
89,89_12,Русский язык,2026,65,0,normal
89,89_13,Русский язык,2026,67,0,normal
89,89_14,Русский язык,2026,50,0,normal
89,89_15,Русский язык,2026,75,0,normal
89,89_16,Русский язык,2026,49,0,normal
89,89_17,Русский язык,2026,57,0,normal
89,89_18,Русский язык,2026,48,0,normal
89,89_19,Русский язык,2026,44,0,normal
89,89_20,Русский язык,2026,67,0,normal
89,89_21,Русский язык,2026,95,0,normal
90,90_1,Русский язык,2026,76,0,normal
90,90_2,Русский язык,2026,53,0,normal
90,90_3,Русский язык,2026,51,0,normal
90,90_4,Русский язык,2026,61,0,normal
90,90_5,Русский язык,2026,67,0,normal
90,90_6,Русский язык,2026,66,0,normal
90,90_7,Русский язык,2026,65,0,normal
90,90_8,Русский язык,2026,62,0,normal
90,90_9,Русский язык,2026,68,0,normal
90,90_10,Русский язык,2026,39,0,normal
90,90_11,Русский язык,2026,56,0,normal
90,90_12,Русский язык,2026,61,0,normal
90,90_13,Русский язык,2026,68,0,normal
90,90_14,Русский язык,2026,74,0,normal
90,90_15,Русский язык,2026,55,0,normal
90,90_16,Русский язык,2026,74,0,normal
90,90_17,Русский язык,2026,58,0,normal
90,90_18,Русский язык,2026,61,0,normal
90,90_19,Русский язык,2026,67,0,normal
90,90_20,Русский язык,2026,60,0,normal
90,90_21,Русский язык,2026,71,0,normal
90,90_22,Русский язык,2026,59,0,normal
90,90_23,Русский язык,2026,59,0,normal
90,90_24,Русский язык,2026,71,0,normal
90,90_25,Русский язык,2026,56,0,normal
90,90_26,Русский язык,2026,64,0,normal
90,90_27,Русский язык,2026,49,0,normal
90,90_28,Русский язык,2026,77,0,normal
90,90_29,Русский язык,2026,72,0,normal
90,90_30,Русский язык,2026,84,0,normal
90,90_31,Русский язык,2026,73,0,normal
90,90_32,Русский язык,2026,53,0,normal
90,90_33,Русский язык,2026,68,0,normal
91,91_1,Математика,2026,51,0,normal
91,91_2,Математика,2026,66,0,normal
91,91_3,Математика,2026,46,0,normal
91,91_4,Математика,2026,73,0,normal
91,91_5,Математика,2026,57,0,normal
91,91_6,Математика,2026,61,0,normal
91,91_7,Математика,2026,70,0,normal
91,91_8,Математика,2026,53,0,normal
91,91_9,Математика,2026,69,0,normal
91,91_10,Математика,2026,75,0,normal
91,91_11,Математика,2026,54,0,normal
91,91_12,Математика,2026,72,0,normal
91,91_13,Математика,2026,44,0,normal
91,91_14,Математика,2026,63,0,normal
91,91_15,Математика,2026,49,0,normal
91,91_16,Математика,2026,68,0,normal
91,91_17,Математика,2026,68,0,normal
91,91_18,Математика,2026,79,0,normal
91,91_19,Математика,2026,73,0,normal
91,91_20,Математика,2026,58,0,normal
91,91_21,Математика,2026,50,0,normal
92,92_1,Русский язык,2026,93,1,mixed
92,92_2,Русский язык,2026,97,1,mixed
92,92_3,Русский язык,2026,92,1,mixed
92,92_4,Русский язык,2026,89,1,mixed
92,92_5,Русский язык,2026,86,1,mixed
92,92_6,Русский язык,2026,77,1,mixed
92,92_7,Русский язык,2026,84,1,mixed
92,92_8,Русский язык,2026,91,1,mixed
92,92_9,Русский язык,2026,89,1,mixed
92,92_10,Русский язык,2026,79,1,mixed
92,92_11,Русский язык,2026,88,1,mixed
92,92_12,Русский язык,2026,88,1,mixed
92,92_13,Русский язык,2026,87,1,mixed
92,92_14,Русский язык,2026,85,1,mixed
92,92_15,Русский язык,2026,88,1,mixed
92,92_16,Русский язык,2026,88,1,mixed
92,92_17,Русский язык,2026,60,1,mixed
92,92_18,Русский язык,2026,62,1,mixed
92,92_19,Русский язык,2026,61,1,mixed
92,92_20,Русский язык,2026,58,1,mixed
