object_id,subject,year,n_students,mean_score,median_score,std_score,min_score,max_score,high_score_share,low_score_share,threshold_share,threshold_jump,skewness,kurtosis,is_suspicious,anomaly_type,mean_deviation,predicted_label,risk_probability
192,Русский язык,2026,29,65.48275862068965,65.0,14.182603937887338,33,92,0.1724137931034483,0.034482758620689655,0.3103448275862069,0.034482758620689655,-0.32035813588466494,-0.42591376215677323,0,normal,-0.4973156143009021,0,0.0
196,Русский язык,2026,26,63.5,65.0,9.237257335211739,46,78,0.0,0.0,0.19230769230769232,-0.07692307692307693,-0.18767516411324325,-0.929296226351553,0,normal,-2.4800742349905534,0,0.0
197,Математика,2026,24,51.166666666666664,49.5,14.424131015612538,31,74,0.0,0.2916666666666667,0.3333333333333333,0.08333333333333333,0.21105628564408663,-1.236850576023929,0,normal,-14.813407568323889,0,0.0
198,Обществознание,2026,35,60.68571428571428,59.0,10.098858290693569,39,81,0.05714285714285714,0.02857142857142857,0.2571428571428571,0.05714285714285714,0.23173502710412563,-0.7118024016009699,0,normal,-5.29435994927627,0,0.0
200,Обществознание,2026,15,68.06666666666666,72.0,18.379215313923375,32,98,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.0,-0.3957035493504946,-0.8654561781157217,0,normal,2.0865924316761095,0,0.0
202,Математика,2026,34,59.794117647058826,61.0,8.028549835228489,45,76,0.0,0.0,0.2647058823529412,0.14705882352941177,0.09666966649016773,-0.8506397962175756,0,normal,-6.185956587931727,0,0.0
203,Обществознание,2026,21,64.14285714285714,64.0,8.305395344999217,45,85,0.047619047619047616,0.0,0.38095238095238093,-0.09523809523809523,0.2942510755461847,0.6878883792584309,0,normal,-1.8372170921334146,0,0.035
204,Обществознание,2026,27,69.33333333333333,71.0,9.16515138991168,48,89,0.1111111111111111,0.0,0.14814814814814814,-0.037037037037037035,-0.17828824982684766,-0.060468631897204084,0,normal,3.3532590983427752,0,0.0
205,Обществознание,2026,23,70.26086956521739,69.0,8.911240538752644,54,94,0.17391304347826086,0.0,0.17391304347826086,0.08695652173913043,0.7393927290176646,0.5132463138488275,0,normal,4.280795330226837,0,0.005
206,Обществознание,2026,18,68.33333333333333,69.5,6.847546194724712,54,79,0.0,0.0,0.2222222222222222,0.2222222222222222,-0.27592591975328595,-1.0257518923654014,0,normal,2.3532590983427752,0,0.02
207,Математика,2026,20,72.95,76.5,14.472301130089852,36,97,0.35,0.05,0.3,0.15,-0.795573654324932,0.4117928980074117,0,normal,6.9699257650094495,0,0.005
208,Обществознание,2026,29,55.827586206896555,56.0,12.937699431792192,36,86,0.06896551724137931,0.13793103448275862,0.27586206896551724,0.13793103448275862,0.360914211038708,-0.421588836168425,0,normal,-10.152488028093998,0,0.0
209,Математика,2026,29,71.0,72.0,14.345490700853556,38,97,0.3448275862068966,0.034482758620689655,0.27586206896551724,0.0,-0.2644897971114518,-0.6321386087731531,0,normal,5.019925765009447,0,0.01
210,Обществознание,2026,22,73.0,71.0,9.224473377429689,57,94,0.18181818181818182,0.0,0.18181818181818182,0.045454545454545456,0.7168083441335604,0.39282681349989,0,normal,7.019925765009447,0,0.015
211,Обществознание,2026,35,54.42857142857143,56.0,10.023645513871443,32,73,0.0,0.08571428571428572,0.2857142857142857,0.02857142857142857,-0.36248148899892485,-0.5291048338026196,0,normal,-11.551502806419123,0,0.0
212,Обществознание,2026,16,65.75,66.0,5.25,55,73,0.0,0.0,0.125,0.125,-0.4159378036929057,-0.3701852623135422,0,normal,-0.23007423499055335,0,0.055
214,Математика,2026,34,65.97058823529412,66.5,8.417367529374458,46,86,0.029411764705882353,0.0,0.23529411764705882,0.11764705882352941,-0.16000455571950176,-0.1670659139156654,0,normal,-0.009485999696437375,0,0.0
216,Русский язык,2026,20,72.5,72.5,8.794884877018005,57,87,0.25,0.0,0.15,0.05,0.17000244208126117,-0.9971974867218028,0,normal,6.519925765009447,0,0.01
217,Математика,2026,23,55.73913043478261,54.0,11.218065365659275,38,79,0.0,0.043478260869565216,0.34782608695652173,0.13043478260869565,0.5088278170327997,-0.5578813825143207,0,normal,-10.240943800207944,0,0.0
220,Математика,2026,22,56.63636363636363,58.5,15.292735811326937,30,88,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.13636363636363635,-0.11878262386421883,-0.6932483448908702,0,normal,-9.34371059862692,0,0.0
221,Русский язык,2026,22,66.54545454545455,67.0,14.624783674320147,27,92,0.22727272727272727,0.045454545454545456,0.22727272727272727,-0.09090909090909091,-0.5924385897971284,0.4896521843773094,0,normal,0.5653803104639934,0,0.0
223,Математика,2026,33,64.87878787878788,64.0,13.388727904263291,41,96,0.21212121212121213,0.0,0.3333333333333333,0.06060606060606061,0.09135155916217126,-0.7279307423564143,0,normal,-1.101286356202678,0,0.0
224,Русский язык,2026,19,68.63157894736842,67.0,9.53779477058888,54,86,0.15789473684210525,0.0,0.2631578947368421,0.05263157894736842,0.09586163589361751,-1.0969729066926193,0,normal,2.6515047123778714,0,0.005
226,Обществознание,2026,23,59.26086956521739,60.0,9.170924714194395,34,71,0.0,0.043478260869565216,0.13043478260869565,0.043478260869565216,-0.8463271391423837,0.3507694085947102,0,normal,-6.719204669773163,0,0.0
227,Обществознание,2026,35,69.4,71.0,11.207650448306664,49,89,0.22857142857142856,0.0,0.2857142857142857,0.05714285714285714,-0.2521023832770865,-0.9638281686554708,0,normal,3.4199257650094523,0,0.0
229,Обществознание,2026,27,73.74074074074075,74.0,8.72031511744842,58,92,0.25925925925925924,0.0,0.2962962962962963,0.037037037037037035,0.009069956012757356,-0.6412088542518104,0,normal,7.760666505750194,0,0.075
230,Обществознание,2026,21,57.142857142857146,57.0,15.956147387630331,28,86,0.14285714285714285,0.14285714285714285,0.42857142857142855,-0.09523809523809523,-0.018877459971968616,-0.7227940943667726,0,normal,-8.837217092133407,0,0.005
231,Обществознание,2026,34,73.32352941176471,75.5,13.332226741853505,43,100,0.35294117647058826,0.0,0.35294117647058826,0.029411764705882353,-0.24082456832955454,-0.4590452952170696,0,normal,7.343455176774157,0,0.02
233,Математика,2026,17,50.88235294117647,48.0,9.291883573636767,39,78,0.0,0.058823529411764705,0.35294117647058826,0.058823529411764705,1.324656586640559,1.722678996061024,0,normal,-15.097721293814082,0,0.03
234,Обществознание,2026,21,59.714285714285715,56.0,16.80176537533753,11,88,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,-0.671890720398864,1.3367506536574298,0,normal,-6.265788520704838,0,0.0
235,Русский язык,2026,22,73.77272727272727,71.5,13.754112833429524,51,96,0.36363636363636365,0.0,0.18181818181818182,-0.09090909090909091,0.11258881617063365,-1.25823471563534,0,normal,7.792653037736713,0,0.05
236,Обществознание,2026,32,57.40625,58.0,7.972058136861522,42,76,0.0,0.0,0.25,-0.03125,0.04874258093794946,-0.3201771995112703,0,normal,-8.573824234990553,0,0.0
238,Математика,2026,22,62.18181818181818,60.0,7.726203134530767,51,78,0.0,0.0,0.13636363636363635,-0.13636363636363635,0.44660594607710985,-0.9753011635861237,0,normal,-3.7982560531723735,0,0.0
239,Русский язык,2026,27,56.592592592592595,57.0,14.035033571478827,28,84,0.037037037037037035,0.14814814814814814,0.37037037037037035,0.0,-0.05378432812995515,-0.6132724092379793,0,normal,-9.387481642397958,0,0.0
240,Математика,2026,25,65.24,64.0,13.656588153708084,41,98,0.2,0.0,0.28,0.04,0.2439999019151994,-0.28821143042866204,0,normal,-0.7400742349905585,0,0.0
241,Математика,2026,20,53.65,54.5,13.035624265833992,26,79,0.0,0.15,0.25,-0.05,-0.13872137518783656,-0.39003239743906937,0,normal,-12.330074234990555,0,0.0
242,Обществознание,2026,23,61.608695652173914,64.0,8.80088498729226,44,74,0.0,0.0,0.17391304347826086,-0.08695652173913043,-0.47174673150467894,-0.7037941650178237,0,normal,-4.371378582816639,0,0.0
244,Русский язык,2026,18,72.55555555555556,69.0,12.464269922115696,49,96,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.47688619727343184,-0.5130594749121888,0,normal,6.575481320565004,0,0.0
245,Обществознание,2026,27,67.22222222222223,66.0,17.112554051714184,39,92,0.2962962962962963,0.037037037037037035,0.18518518518518517,0.07407407407407407,-0.0939031871180846,-1.3357705197512288,0,normal,1.2421479872316752,0,0.025
247,Обществознание,2026,30,60.1,61.0,17.407565405114333,24,100,0.1,0.16666666666666666,0.23333333333333334,-0.06666666666666667,0.11992496171944875,-0.3615516350579524,0,normal,-5.880074234990552,0,0.0
248,Русский язык,2026,26,62.07692307692308,61.5,13.216897916400216,28,86,0.11538461538461539,0.07692307692307693,0.46153846153846156,-0.038461538461538464,-0.6901006090098947,1.1424307933280753,0,normal,-3.903151158067473,0,0.02
249,Обществознание,2026,30,73.23333333333333,74.0,15.445999122390525,41,100,0.36666666666666664,0.0,0.3,0.16666666666666666,-0.23038372249423456,-0.7485569855951875,0,normal,7.253259098342781,0,0.01
254,Математика,2026,34,73.08823529411765,70.0,12.551933638379536,45,100,0.2647058823529412,0.0,0.23529411764705882,-0.058823529411764705,0.3904229311995673,-0.12235652267197672,0,normal,7.108161059127099,0,0.0
255,Математика,2026,19,59.21052631578947,60.0,13.566906125873166,38,85,0.10526315789473684,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.11236215723217838,-0.8550695936318666,0,normal,-6.769547919201081,0,0.02
256,Русский язык,2026,30,60.46666666666667,60.5,10.651238842918174,37,81,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.1,-0.18393636425349472,-0.26858628070351687,0,normal,-5.513407568323885,0,0.0
257,Русский язык,2026,26,67.65384615384616,66.0,10.280460584160869,45,89,0.11538461538461539,0.0,0.23076923076923078,-0.038461538461538464,0.19482281430679782,-0.05668620500299948,0,normal,1.673771918855607,0,0.0
258,Математика,2026,21,60.523809523809526,60.0,11.466801138271789,39,76,0.0,0.047619047619047616,0.2857142857142857,0.047619047619047616,-0.21997920530618592,-1.08654976035882,0,normal,-5.456264711181028,0,0.0
259,Математика,2026,17,52.705882352941174,53.0,10.920917360101173,30,74,0.0,0.17647058823529413,0.17647058823529413,-0.058823529411764705,-0.3543221231953746,-0.06197343910332975,0,normal,-13.27419188204938,0,0.0
260,Русский язык,2026,31,59.064516129032256,59.0,13.168720230447772,36,92,0.0967741935483871,0.06451612903225806,0.2903225806451613,0.0967741935483871,0.5106341942267698,-0.0007854664280086965,0,normal,-6.915558105958297,0,0.0
262,Русский язык,2026,24,69.41666666666667,69.5,12.929026344710657,41,95,0.25,0.0,0.25,-0.08333333333333333,-0.10878399475005728,-0.6767892509343776,0,normal,3.436592431676118,0,0.0
263,Обществознание,2026,35,71.45714285714286,72.0,5.977781992597289,57,85,0.05714285714285714,0.0,0.17142857142857143,0.0,-0.48694633331342474,0.36484853651360005,0,normal,5.477068622152302,0,0.015
264,Обществознание,2026,30,71.8,72.0,10.799382698407657,48,95,0.23333333333333334,0.0,0.3333333333333333,0.03333333333333333,-0.16817520576632303,-0.22618483811706236,0,normal,5.819925765009444,0,0.005
265,Математика,2026,32,57.78125,60.0,13.244655466923252,30,83,0.0625,0.09375,0.1875,-0.03125,-0.30570675309095446,-0.47105349398227814,0,normal,-8.198824234990553,0,0.0
270,Обществознание,2026,21,70.19047619047619,70.0,9.762020905232431,52,92,0.19047619047619047,0.0,0.23809523809523808,0.14285714285714285,0.26905486166920006,-0.33645867392861417,0,normal,4.2104019554856364,0,0.005
271,Обществознание,2026,29,62.44827586206897,61.0,8.049785633884069,50,78,0.0,0.0,0.27586206896551724,0.06896551724137931,0.3401366303483852,-0.9653522559171597,0,normal,-3.5317983729215854,0,0.0
272,Математика,2026,20,55.55,58.0,13.294641777799054,31,80,0.05,0.2,0.35,-0.05,-0.37367083638785986,-0.6401207001368174,0,normal,-10.430074234990556,0,0.0
273,Обществознание,2026,30,52.93333333333333,52.0,15.396825069546715,7,80,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.06666666666666667,-0.622424783949039,0.7446716147345991,0,normal,-13.046740901657223,0,0.0
274,Обществознание,2026,31,60.12903225806452,61.0,12.10902605359743,40,84,0.0967741935483871,0.0,0.3870967741935484,0.16129032258064516,0.1653009213442157,-0.7816452546268242,0,normal,-5.851041976926034,0,0.025
276,Математика,2026,35,58.74285714285714,57.0,14.695660889514016,34,100,0.05714285714285714,0.11428571428571428,0.3142857142857143,-0.05714285714285714,0.5371502033976562,0.04741786767373579,0,normal,-7.237217092133413,0,0.0
277,Обществознание,2026,29,65.51724137931035,66.0,10.022803963291093,48,82,0.10344827586206896,0.0,0.27586206896551724,-0.034482758620689655,0.029262797443306798,-1.1761325574518289,0,normal,-0.4628328556802046,0,0.0
278,Обществознание,2026,29,53.55172413793103,53.0,9.880619158655133,34,71,0.0,0.06896551724137931,0.27586206896551724,0.06896551724137931,-0.06416550314065216,-1.2014774724938726,0,normal,-12.428350097059521,0,0.0
279,Математика,2026,27,61.148148148148145,62.0,6.43315315639288,45,74,0.0,0.0,0.25925925925925924,0.25925925925925924,-0.3548348037426423,-0.1373329961287757,0,normal,-4.831926086842408,0,0.0
280,Русский язык,2026,29,65.0,66.0,12.902819793389725,42,89,0.20689655172413793,0.0,0.2413793103448276,-0.13793103448275862,-0.010787414830465398,-0.8704239423577871,0,normal,-0.9800742349905534,0,0.0
282,Русский язык,2026,30,61.7,59.0,9.35645944432686,48,87,0.1,0.0,0.3333333333333333,-0.16666666666666666,1.0830432345909067,0.4697628929677933,0,normal,-4.2800742349905505,0,0.015
287,Математика,2026,22,66.72727272727273,66.5,11.466083654856408,38,88,0.09090909090909091,0.045454545454545456,0.36363636363636365,0.045454545454545456,-0.5177008562370856,0.09657208133339479,0,normal,0.7471984922821804,0,0.01
289,Математика,2026,23,66.52173913043478,70.0,12.21143286545847,36,87,0.13043478260869565,0.043478260869565216,0.21739130434782608,-0.08695652173913043,-0.424515102096254,-0.25848018823595353,0,normal,0.541664895444228,0,0.0
290,Русский язык,2026,18,60.27777777777778,64.5,15.598452756445484,25,90,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.05555555555555555,-0.2983095204762238,-0.22448680308826008,0,normal,-5.702296457212775,0,0.0
292,Обществознание,2026,34,52.588235294117645,53.5,10.333035676778525,26,77,0.0,0.08823529411764706,0.29411764705882354,-0.029411764705882353,-0.148360906046389,0.12565683868374133,0,normal,-13.391838940872908,0,0.0
294,Обществознание,2026,25,74.48,76.0,8.922421196065562,59,98,0.32,0.0,0.4,0.04,0.21282468584862083,0.1506953111180942,0,normal,8.49992576500945,0,0.185
296,Математика,2026,26,60.88461538461539,62.0,8.997123143098076,43,89,0.038461538461538464,0.0,0.2692307692307692,0.0,0.6932663677338821,2.0548447418037705,0,normal,-5.0954588503751665,0,0.005
298,Математика,2026,26,67.15384615384616,66.0,10.772801605797342,45,85,0.15384615384615385,0.0,0.3076923076923077,0.15384615384615385,-0.11932477745908945,-0.929173636205344,0,normal,1.173771918855607,0,0.0
299,Обществознание,2026,25,67.8,70.0,9.046546302318912,41,84,0.04,0.0,0.12,0.0,-1.0973549900173563,1.2950969347242172,0,normal,1.8199257650094438,0,0.0
300,Обществознание,2026,26,65.53846153846153,64.5,9.31595310467591,47,82,0.07692307692307693,0.0,0.34615384615384615,0.038461538461538464,0.03058298013058027,-0.7787653201823646,0,normal,-0.44161269652902035,0,0.005
301,Русский язык,2026,33,61.0,60.0,13.762047064079509,40,100,0.09090909090909091,0.0,0.24242424242424243,0.0,0.6173500178018948,0.1371698687999996,0,normal,-4.980074234990553,0,0.0
302,Обществознание,2026,26,66.88461538461539,68.0,10.248177785781923,44,89,0.07692307692307693,0.0,0.2692307692307692,-0.07692307692307693,-0.12434625553037262,-0.21232157767926818,0,normal,0.9045411496248335,0,0.0
303,Математика,2026,21,59.666666666666664,61.0,5.701573160798387,47,70,0.0,0.0,0.38095238095238093,0.14285714285714285,-0.4351069785248433,-0.31798267364502,0,normal,-6.313407568323889,0,0.01
305,Русский язык,2026,32,60.5,60.5,7.952986860293433,47,79,0.0,0.0,0.25,0.03125,0.06150273392562373,-0.723866956209283,0,normal,-5.480074234990553,0,0.0
306,Математика,2026,28,54.142857142857146,54.0,13.971180249034811,25,76,0.0,0.10714285714285714,0.21428571428571427,0.03571428571428571,-0.07030532327562938,-0.858412591776105,0,normal,-11.837217092133407,0,0.0
308,Русский язык,2026,17,56.1764705882353,56.0,12.01584881884631,33,79,0.0,0.11764705882352941,0.29411764705882354,0.17647058823529413,-0.16297402006796258,-0.6492863048605706,0,normal,-9.803603646755256,0,0.0
310,Русский язык,2026,33,64.03030303030303,65.0,10.698300200541201,41,87,0.09090909090909091,0.0,0.21212121212121213,0.030303030303030304,0.13912481854891612,-0.3221114241621774,0,normal,-1.9497712046875222,0,0.0
311,Русский язык,2026,17,77.94117647058823,74.0,10.4626539667372,61,98,0.4117647058823529,0.0,0.23529411764705882,0.058823529411764705,0.425127980118509,-0.9457360235992032,0,normal,11.961102235597679,0,0.155
313,Русский язык,2026,33,72.75757575757575,72.0,8.605953904588215,57,96,0.15151515151515152,0.0,0.15151515151515152,0.030303030303030304,0.5708029685240547,0.46517586689485313,0,normal,6.777501522585197,0,0.01
314,Обществознание,2026,35,51.542857142857144,48.0,12.0198475320562,33,82,0.02857142857142857,0.14285714285714285,0.2,-0.02857142857142857,0.488811087581362,-0.4083464108504691,0,normal,-14.437217092133409,0,0.0
315,Математика,2026,18,71.72222222222223,73.0,9.242447701024487,53,93,0.2222222222222222,0.0,0.3333333333333333,0.16666666666666666,0.14303616034579078,-0.029385485854311,0,normal,5.742147987231675,0,0.025
317,Обществознание,2026,18,71.38888888888889,73.5,9.440685526479342,47,88,0.16666666666666666,0.0,0.2222222222222222,0.16666666666666666,-0.60610260215745,0.4602146956607771,0,normal,5.408814653898332,0,0.0
319,Обществознание,2026,27,65.18518518518519,68.0,11.956826771647565,38,87,0.07407407407407407,0.037037037037037035,0.3333333333333333,0.037037037037037035,-0.3181865416842924,-0.503422189747321,0,normal,-0.7948890498053629,0,0.0
320,Математика,2026,21,54.095238095238095,55.0,10.122604416917905,31,68,0.0,0.09523809523809523,0.19047619047619047,0.14285714285714285,-0.5167966195777497,-0.4904444844705673,0,normal,-11.884836139752458,0,0.0
321,Обществознание,2026,26,64.88461538461539,65.0,8.741267832163105,44,79,0.0,0.0,0.19230769230769232,0.15384615384615385,-0.41525537128256873,-0.428216987974376,0,normal,-1.0954588503751665,0,0.0
323,Русский язык,2026,15,77.13333333333334,73.0,8.898439313847243,68,95,0.4,0.0,0.2,0.0,0.8005386257451484,-0.5926083656331094,0,normal,11.153259098342787,0,0.185
324,Математика,2026,24,60.375,58.5,11.849094550499066,38,82,0.08333333333333333,0.041666666666666664,0.25,0.041666666666666664,0.08061977681227749,-0.7887390283200215,0,normal,-5.605074234990553,0,0.0
325,Математика,2026,27,69.48148148148148,71.0,8.486897833852465,48,88,0.1111111111111111,0.0,0.14814814814814814,0.1111111111111111,-0.3099146141628001,0.27202438026703524,0,normal,3.5014072464909276,0,0.005
326,Математика,2026,33,68.06060606060606,67.0,13.768517875253508,45,92,0.21212121212121213,0.0,0.18181818181818182,0.06060606060606061,-0.0649386796675659,-1.1752819307332483,0,normal,2.080531825615509,0,0.0
327,Обществознание,2026,15,74.0,71.0,14.179797835888447,52,100,0.4,0.0,0.13333333333333333,0.0,0.2408907752354201,-1.033980134244243,0,normal,8.019925765009447,0,0.02
328,Математика,2026,15,67.2,68.0,9.634659654947168,44,82,0.06666666666666667,0.0,0.26666666666666666,0.0,-0.6747937004857272,0.1838990767049027,0,normal,1.2199257650094495,0,0.0
329,Математика,2026,30,72.43333333333334,72.0,9.304777745270915,57,95,0.2,0.0,0.2,0.03333333333333333,0.5556118386995011,-0.261845018051893,0,normal,6.453259098342784,0,0.02
331,Русский язык,2026,30,64.8,65.5,14.314095617024966,40,95,0.16666666666666666,0.0,0.16666666666666666,0.1,0.17680472685411405,-0.9159521432218201,0,normal,-1.1800742349905562,0,0.0
332,Математика,2026,19,71.05263157894737,71.0,14.084234127900922,38,94,0.21052631578947367,0.05263157894736842,0.3157894736842105,0.10526315789473684,-0.24222751901494993,-0.011122843578482922,0,normal,5.072557343956817,0,0.0
333,Математика,2026,35,58.48571428571429,61.0,10.683422214069875,20,76,0.0,0.02857142857142857,0.3142857142857143,0.3142857142857143,-1.2816095162869396,2.8309976539221156,0,normal,-7.494359949276266,0,0.015
334,Математика,2026,20,58.45,61.5,9.324564332986286,36,75,0.0,0.05,0.1,0.2,-0.4037264707561678,-0.3647099560995035,0,normal,-7.5300742349905505,0,0.0
337,Математика,2026,32,66.09375,65.0,8.055896035668534,44,82,0.0625,0.0,0.40625,0.0,-0.12833982600577773,0.1311184252949471,0,normal,0.11367576500944665,0,0.075
340,Обществознание,2026,34,51.411764705882355,51.0,8.997116031585518,33,68,0.0,0.08823529411764706,0.3235294117647059,-0.11764705882352941,0.09505650152992653,-0.8841415573091469,0,normal,-14.568309529108198,0,0.0
344,Обществознание,2026,35,50.94285714285714,53.0,8.155428891736062,33,67,0.0,0.08571428571428572,0.2,0.14285714285714285,-0.37192321068635575,-0.5039957992043242,0,normal,-15.03721709213341,0,0.0
345,Математика,2026,29,53.827586206896555,55.0,11.576042339356244,32,80,0.034482758620689655,0.13793103448275862,0.3103448275862069,0.034482758620689655,0.04364059336700822,-0.2115886453513749,0,normal,-12.152488028093998,0,0.0
349,Русский язык,2026,19,63.73684210526316,69.0,16.7358490271417,29,88,0.15789473684210525,0.10526315789473684,0.0,0.0,-0.3650377746031789,-0.7878178913477627,0,normal,-2.243232129727396,0,0.0
350,Русский язык,2026,17,54.05882352941177,54.0,5.395756374338178,45,63,0.0,0.0,0.17647058823529413,0.058823529411764705,-0.07726631129606128,-0.8827426291958314,0,normal,-11.921250705578785,0,0.0
351,Обществознание,2026,23,69.26086956521739,69.0,11.884287731960644,48,92,0.21739130434782608,0.0,0.34782608695652173,-0.043478260869565216,0.09079932859614902,-0.9691803269246306,0,normal,3.2807953302268373,0,0.0
352,Обществознание,2026,20,52.7,53.0,13.594484175576504,21,75,0.0,0.2,0.2,0.1,-0.24854515203043007,-0.2948770141427035,0,normal,-13.28007423499055,0,0.0
353,Математика,2026,18,67.77777777777777,67.5,9.144248681582171,49,86,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,-0.2665382303507516,-0.23500938852992936,0,normal,1.7977035427872181,0,0.0
354,Обществознание,2026,28,67.60714285714286,68.0,11.914394912140901,41,90,0.14285714285714285,0.0,0.32142857142857145,-0.03571428571428571,-0.42543513870318195,-0.3071301465937668,0,normal,1.6270686221523079,0,0.005
355,Русский язык,2026,35,64.31428571428572,65.0,9.861241383956335,44,83,0.08571428571428572,0.0,0.17142857142857143,-0.02857142857142857,-0.1421541224070872,-0.7966285435676674,0,normal,-1.6657885207048366,0,0.0
356,Обществознание,2026,19,59.21052631578947,58.0,7.302335223953478,45,72,0.0,0.0,0.2631578947368421,-0.2631578947368421,0.18813933039167471,-0.6117236201720364,0,normal,-6.769547919201081,0,0.0
357,Обществознание,2026,29,52.44827586206897,52.0,10.60444346325065,36,80,0.034482758620689655,0.13793103448275862,0.2413793103448276,-0.034482758620689655,0.40646289045909634,-0.2039553362792068,0,normal,-13.531798372921585,0,0.0
358,Обществознание,2026,19,62.10526315789474,64.0,6.987919928759052,50,75,0.0,0.0,0.10526315789473684,0.05263157894736842,-0.08560559005777602,-0.925081361525995,0,normal,-3.8748110770958135,0,0.0
361,Русский язык,2026,18,61.888888888888886,59.5,12.123846515070522,44,84,0.1111111111111111,0.0,0.2222222222222222,-0.05555555555555555,0.29697133526306746,-1.1266392158813665,0,normal,-4.091185346101668,0,0.0
362,Русский язык,2026,30,64.0,66.0,13.589211407093005,25,92,0.1,0.03333333333333333,0.16666666666666666,0.0,-0.4664721873681647,0.8113516401881955,0,normal,-1.9800742349905534,0,0.0
363,Русский язык,2026,35,56.48571428571429,57.0,8.64992627077225,35,72,0.0,0.05714285714285714,0.2857142857142857,0.08571428571428572,-0.47063944751868786,-0.24396474940521795,0,normal,-9.494359949276266,0,0.0
365,Русский язык,2026,21,51.285714285714285,49.0,6.942915931555923,41,66,0.0,0.0,0.14285714285714285,-0.047619047619047616,0.6191951974038864,-0.3510182031186697,0,normal,-14.694359949276269,0,0.0
366,Обществознание,2026,23,53.82608695652174,54.0,12.167855635856602,28,73,0.0,0.08695652173913043,0.13043478260869565,0.0,-0.4053842512922136,-0.835727367736272,0,normal,-12.153987278468811,0,0.0
367,Математика,2026,27,60.96296296296296,59.0,10.986461302966996,39,82,0.07407407407407407,0.037037037037037035,0.2222222222222222,-0.07407407407407407,0.030529940897336502,-0.7169615449341085,0,normal,-5.017111272027591,0,0.0
368,Обществознание,2026,32,67.96875,68.0,15.466666526355962,29,97,0.1875,0.03125,0.1875,0.0625,-0.22807486810750707,-0.041403900320824416,0,normal,1.9886757650094466,0,0.0
369,Русский язык,2026,34,54.38235294117647,54.0,15.58848501464793,20,86,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.058823529411764705,-0.07913451901892936,-0.3992737741793144,0,normal,-11.597721293814082,0,0.0
370,Математика,2026,21,51.23809523809524,50.0,9.526428211408522,33,77,0.0,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.5095643016527326,0.8243347261899352,0,normal,-14.741978996895313,0,0.0
372,Обществознание,2026,30,68.26666666666667,66.0,6.762313870923834,58,84,0.13333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.9205502028351646,-0.14382268657019281,0,normal,2.2865924316761124,0,0.145
373,Обществознание,2026,15,61.666666666666664,63.0,6.018490028422596,51,73,0.0,0.0,0.2,0.26666666666666666,-0.29391361405691946,-0.5717829048891558,0,normal,-4.313407568323889,0,0.0
374,Обществознание,2026,34,72.8529411764706,74.5,10.488459632716713,49,100,0.23529411764705882,0.0,0.23529411764705882,0.058823529411764705,-0.09999524716658242,0.3680116596637273,0,normal,6.872866941480041,0,0.0
375,Математика,2026,28,52.32142857142857,51.5,9.960828893465541,37,78,0.0,0.07142857142857142,0.25,-0.14285714285714285,0.9500919231226114,0.5894965497181248,0,normal,-13.658645663561984,0,0.01
376,Обществознание,2026,17,67.47058823529412,70.0,8.088609617006632,46,82,0.058823529411764705,0.0,0.17647058823529413,-0.058823529411764705,-0.8921294144772296,0.9362690750832101,0,normal,1.4905140003035626,0,0.0
377,Математика,2026,16,74.5,74.5,6.791538853603062,59,87,0.1875,0.0,0.3125,-0.0625,-0.38366725319228523,-0.09908123471478625,0,normal,8.519925765009447,0,0.11
379,Математика,2026,22,70.18181818181819,68.5,9.95278108066632,52,90,0.22727272727272727,0.0,0.22727272727272727,0.22727272727272727,0.21591569732949073,-0.8105116044362233,0,normal,4.201743946827634,0,0.015
380,Русский язык,2026,32,57.9375,57.0,17.524870719922585,32,100,0.15625,0.1875,0.3125,-0.03125,0.6957160586855378,-0.21484115673502835,0,normal,-8.042574234990553,0,0.005
381,Математика,2026,16,61.375,62.0,10.576359250706266,44,85,0.0625,0.0,0.125,0.0625,0.40771681608659477,-0.29708194025433254,0,normal,-4.605074234990553,0,0.0
382,Математика,2026,32,61.46875,61.0,15.943228137284494,37,93,0.15625,0.09375,0.21875,0.0,0.30386172173062587,-0.9485261433611667,0,normal,-4.511324234990553,0,0.0
383,Русский язык,2026,19,70.0,70.0,8.559390042213103,59,83,0.21052631578947367,0.0,0.5789473684210527,0.0,0.0775514493643342,-1.4634983154974235,0,normal,4.019925765009447,0,0.255
384,Математика,2026,28,68.71428571428571,69.5,12.153356805123968,33,92,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.03571428571428571,-0.5566829276642181,1.1905029325172025,0,normal,2.734211479295155,0,0.005
